IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model
0.5,0.60512357,16,0,4,1,0.8,0.89,TCE_1495,train,best_custom.pt
0.55,0.60512357,16,0,4,1,0.8,0.89,TCE_1495,train,best_custom.pt
0.6,0.550112339,14,2,6,0.87,0.7,0.78,TCE_1495,train,best_custom.pt
0.65,0.550112339,14,2,6,0.87,0.7,0.78,TCE_1495,train,best_custom.pt
0.7,0.526194413,13,3,7,0.81,0.65,0.72,TCE_1495,train,best_custom.pt
0.75,0.448239688,9,7,11,0.56,0.45,0.5,TCE_1495,train,best_custom.pt
0.8,0.39040231,5,11,15,0.31,0.25,0.28,TCE_1495,train,best_custom.pt
0.85,0.366741565,3,13,17,0.19,0.15,0.17,TCE_1495,train,best_custom.pt
0.9,0.336179769,0,16,20,0,0,0,TCE_1495,train,best_custom.pt
0.95,0.336179769,0,16,20,0,0,0,TCE_1495,train,best_custom.pt
0.5,0.522779004,13,1,6,0.93,0.68,0.79,TCE_1496,train,best_custom.pt
0.55,0.522779004,13,1,6,0.93,0.68,0.79,TCE_1496,train,best_custom.pt
0.6,0.497884767,12,2,7,0.86,0.63,0.73,TCE_1496,train,best_custom.pt
0.65,0.454590442,10,4,9,0.71,0.53,0.61,TCE_1496,train,best_custom.pt
0.7,0.435649174,9,5,10,0.64,0.47,0.55,TCE_1496,train,best_custom.pt
0.75,0.418223208,8,6,11,0.57,0.42,0.48,TCE_1496,train,best_custom.pt
0.8,0.387243712,6,8,13,0.43,0.32,0.36,TCE_1496,train,best_custom.pt
0.85,0.348519342,3,11,16,0.21,0.16,0.18,TCE_1496,train,best_custom.pt
0.9,0.316835767,0,14,19,0,0,0,TCE_1496,train,best_custom.pt
0.95,0.316835767,0,14,19,0,0,0,TCE_1496,train,best_custom.pt
0.5,0.531055752,13,0,6,1,0.68,0.81,TCE_1499,train,best_custom.pt
0.55,0.531055752,13,0,6,1,0.68,0.81,TCE_1499,train,best_custom.pt
0.6,0.504502966,12,1,7,0.92,0.63,0.75,TCE_1499,train,best_custom.pt
0.65,0.480479017,11,2,8,0.85,0.58,0.69,TCE_1499,train,best_custom.pt
0.7,0.438698234,9,4,10,0.69,0.47,0.56,TCE_1499,train,best_custom.pt
0.75,0.420419142,8,5,11,0.62,0.42,0.5,TCE_1499,train,best_custom.pt
0.8,0.388079209,6,7,13,0.46,0.32,0.37,TCE_1499,train,best_custom.pt
0.85,0.373705906,5,8,14,0.38,0.26,0.31,TCE_1499,train,best_custom.pt
0.9,0.336335316,2,11,17,0.15,0.11,0.12,TCE_1499,train,best_custom.pt
0.95,0.32548579,1,12,18,0.08,0.05,0.06,TCE_1499,train,best_custom.pt
0.5,0.590737109,13,0,6,1,0.68,0.81,TCE_1500,train,best_custom.pt
0.55,0.590737109,13,0,6,1,0.68,0.81,TCE_1500,train,best_custom.pt
0.6,0.590737109,13,0,6,1,0.68,0.81,TCE_1500,train,best_custom.pt
0.65,0.590737109,13,0,6,1,0.68,0.81,TCE_1500,train,best_custom.pt
0.7,0.590737109,13,0,6,1,0.68,0.81,TCE_1500,train,best_custom.pt
0.75,0.534476435,11,2,8,0.85,0.58,0.69,TCE_1500,train,best_custom.pt
0.8,0.510182052,10,3,9,0.77,0.53,0.62,TCE_1500,train,best_custom.pt
0.85,0.510182052,10,3,9,0.77,0.53,0.62,TCE_1500,train,best_custom.pt
0.9,0.415703898,5,8,14,0.38,0.26,0.31,TCE_1500,train,best_custom.pt
0.95,0.350750166,0,13,19,0,0,0,TCE_1500,train,best_custom.pt
0.5,0.780916461,18,0,2,1,0.9,0.95,VIT_701,train,best_custom.pt
0.55,0.780916461,18,0,2,1,0.9,0.95,VIT_701,train,best_custom.pt
0.6,0.780916461,18,0,2,1,0.9,0.95,VIT_701,train,best_custom.pt
0.65,0.780916461,18,0,2,1,0.9,0.95,VIT_701,train,best_custom.pt
0.7,0.780916461,18,0,2,1,0.9,0.95,VIT_701,train,best_custom.pt
0.75,0.743729964,17,1,3,0.94,0.85,0.89,VIT_701,train,best_custom.pt
0.8,0.743729964,17,1,3,0.94,0.85,0.89,VIT_701,train,best_custom.pt
0.85,0.55779748,10,8,10,0.56,0.5,0.53,VIT_701,train,best_custom.pt
0.9,0.488072797,6,12,14,0.33,0.3,0.32,VIT_701,train,best_custom.pt
0.95,0.433842488,2,16,18,0.11,0.1,0.11,VIT_701,train,best_custom.pt
0.5,0.788336321,18,0,2,1,0.9,0.95,VIT_702,train,best_custom.pt
0.55,0.788336321,18,0,2,1,0.9,0.95,VIT_702,train,best_custom.pt
0.6,0.788336321,18,0,2,1,0.9,0.95,VIT_702,train,best_custom.pt
0.65,0.788336321,18,0,2,1,0.9,0.95,VIT_702,train,best_custom.pt
0.7,0.788336321,18,0,2,1,0.9,0.95,VIT_702,train,best_custom.pt
0.75,0.716669386,16,2,4,0.89,0.8,0.84,VIT_702,train,best_custom.pt
0.8,0.65694694,14,4,6,0.78,0.7,0.74,VIT_702,train,best_custom.pt
0.85,0.606412562,12,6,8,0.67,0.6,0.63,VIT_702,train,best_custom.pt
0.9,0.525557556,8,10,12,0.44,0.4,0.42,VIT_702,train,best_custom.pt
0.95,0.450477908,3,15,17,0.17,0.15,0.16,VIT_702,train,best_custom.pt
0.5,0.673407953,16,0,4,1,0.8,0.89,VIT_703,train,best_custom.pt
0.55,0.673407953,16,0,4,1,0.8,0.89,VIT_703,train,best_custom.pt
0.6,0.673407953,16,0,4,1,0.8,0.89,VIT_703,train,best_custom.pt
0.65,0.673407953,16,0,4,1,0.8,0.89,VIT_703,train,best_custom.pt
0.7,0.673407953,16,0,4,1,0.8,0.89,VIT_703,train,best_custom.pt
0.75,0.64134091,15,1,5,0.94,0.75,0.83,VIT_703,train,best_custom.pt
0.8,0.538726368,11,5,9,0.69,0.55,0.61,VIT_703,train,best_custom.pt
0.85,0.464419285,7,9,13,0.44,0.35,0.39,VIT_703,train,best_custom.pt
0.9,0.420879979,4,12,16,0.25,0.2,0.22,VIT_703,train,best_custom.pt
0.95,0.384804553,1,15,19,0.06,0.05,0.06,VIT_703,train,best_custom.pt
0.5,0.859034057,20,0,0,1,1,1,VIT_704,train,best_custom.pt
0.55,0.859034057,20,0,0,1,1,1,VIT_704,train,best_custom.pt
0.6,0.859034057,20,0,0,1,1,1,VIT_704,train,best_custom.pt
0.65,0.859034057,20,0,0,1,1,1,VIT_704,train,best_custom.pt
0.7,0.859034057,20,0,0,1,1,1,VIT_704,train,best_custom.pt
0.75,0.818127675,19,1,1,0.95,0.95,0.95,VIT_704,train,best_custom.pt
0.8,0.746986141,17,3,3,0.85,0.85,0.85,VIT_704,train,best_custom.pt
0.85,0.613595764,12,8,8,0.6,0.6,0.6,VIT_704,train,best_custom.pt
0.9,0.477241153,4,16,16,0.2,0.2,0.2,VIT_704,train,best_custom.pt
0.95,0.440530296,1,19,19,0.05,0.05,0.05,VIT_704,train,best_custom.pt
0.5,0.776003224,18,0,2,1,0.9,0.95,VIT_705,train,best_custom.pt
0.55,0.776003224,18,0,2,1,0.9,0.95,VIT_705,train,best_custom.pt
0.6,0.776003224,18,0,2,1,0.9,0.95,VIT_705,train,best_custom.pt
0.65,0.776003224,18,0,2,1,0.9,0.95,VIT_705,train,best_custom.pt
0.7,0.776003224,18,0,2,1,0.9,0.95,VIT_705,train,best_custom.pt
0.75,0.739050691,17,1,3,0.94,0.85,0.89,VIT_705,train,best_custom.pt
0.8,0.674785416,15,3,5,0.83,0.75,0.79,VIT_705,train,best_custom.pt
0.85,0.57481721,11,7,9,0.61,0.55,0.58,VIT_705,train,best_custom.pt
0.9,0.485002024,6,12,14,0.33,0.3,0.32,VIT_705,train,best_custom.pt
0.95,0.419461212,1,17,19,0.06,0.05,0.05,VIT_705,train,best_custom.pt
0.5,0.822898767,19,0,1,1,0.95,0.97,VIT_709,train,best_custom.pt
0.55,0.822898767,19,0,1,1,0.95,0.97,VIT_709,train,best_custom.pt
0.6,0.822898767,19,0,1,1,0.95,0.97,VIT_709,train,best_custom.pt
0.65,0.822898767,19,0,1,1,0.95,0.97,VIT_709,train,best_custom.pt
0.7,0.822898767,19,0,1,1,0.95,0.97,VIT_709,train,best_custom.pt
0.75,0.822898767,19,0,1,1,0.95,0.97,VIT_709,train,best_custom.pt
0.8,0.71556415,16,3,4,0.84,0.8,0.82,VIT_709,train,best_custom.pt
0.85,0.60955465,12,7,8,0.63,0.6,0.62,VIT_709,train,best_custom.pt
0.9,0.514311739,7,12,13,0.37,0.35,0.36,VIT_709,train,best_custom.pt
0.95,0.421999378,0,19,20,0,0,0,VIT_709,train,best_custom.pt
0.5,0.787091334,18,0,2,1,0.9,0.95,VIT_710,train,best_custom.pt
0.55,0.787091334,18,0,2,1,0.9,0.95,VIT_710,train,best_custom.pt
0.6,0.787091334,18,0,2,1,0.9,0.95,VIT_710,train,best_custom.pt
0.65,0.787091334,18,0,2,1,0.9,0.95,VIT_710,train,best_custom.pt
0.7,0.787091334,18,0,2,1,0.9,0.95,VIT_710,train,best_custom.pt
0.75,0.749610796,17,1,3,0.94,0.85,0.89,VIT_710,train,best_custom.pt
0.8,0.71553758,16,2,4,0.89,0.8,0.84,VIT_710,train,best_custom.pt
0.85,0.629673074,13,5,7,0.72,0.65,0.68,VIT_710,train,best_custom.pt
0.9,0.542821618,9,9,11,0.5,0.45,0.47,VIT_710,train,best_custom.pt
0.95,0.425454785,1,17,19,0.06,0.05,0.05,VIT_710,train,best_custom.pt
0.5,0.68814515,16,0,4,1,0.8,0.89,VIT_711,train,best_custom.pt
0.55,0.68814515,16,0,4,1,0.8,0.89,VIT_711,train,best_custom.pt
0.6,0.68814515,16,0,4,1,0.8,0.89,VIT_711,train,best_custom.pt
0.65,0.68814515,16,0,4,1,0.8,0.89,VIT_711,train,best_custom.pt
0.7,0.68814515,16,0,4,1,0.8,0.89,VIT_711,train,best_custom.pt
0.75,0.68814515,16,0,4,1,0.8,0.89,VIT_711,train,best_custom.pt
0.8,0.625586502,14,2,6,0.87,0.7,0.78,VIT_711,train,best_custom.pt
0.85,0.509737154,9,7,11,0.56,0.45,0.5,VIT_711,train,best_custom.pt
0.9,0.430090727,4,12,16,0.25,0.2,0.22,VIT_711,train,best_custom.pt
0.95,0.404791273,2,14,18,0.12,0.1,0.11,VIT_711,train,best_custom.pt
0.5,0.800412858,18,0,2,1,0.9,0.95,VIT_712,train,best_custom.pt
0.55,0.800412858,18,0,2,1,0.9,0.95,VIT_712,train,best_custom.pt
0.6,0.800412858,18,0,2,1,0.9,0.95,VIT_712,train,best_custom.pt
0.65,0.800412858,18,0,2,1,0.9,0.95,VIT_712,train,best_custom.pt
0.7,0.800412858,18,0,2,1,0.9,0.95,VIT_712,train,best_custom.pt
0.75,0.800412858,18,0,2,1,0.9,0.95,VIT_712,train,best_custom.pt
0.8,0.800412858,18,0,2,1,0.9,0.95,VIT_712,train,best_custom.pt
0.85,0.66701072,14,4,6,0.78,0.7,0.74,VIT_712,train,best_custom.pt
0.9,0.500258046,6,12,14,0.33,0.3,0.32,VIT_712,train,best_custom.pt
0.95,0.457378786,3,15,17,0.17,0.15,0.16,VIT_712,train,best_custom.pt
0.5,0.787904668,19,0,1,1,0.95,0.97,VIT_713,train,best_custom.pt
0.55,0.787904668,19,0,1,1,0.95,0.97,VIT_713,train,best_custom.pt
0.6,0.787904668,19,0,1,1,0.95,0.97,VIT_713,train,best_custom.pt
0.65,0.787904668,19,0,1,1,0.95,0.97,VIT_713,train,best_custom.pt
0.7,0.787904668,19,0,1,1,0.95,0.97,VIT_713,train,best_custom.pt
0.75,0.7503854,18,1,2,0.95,0.9,0.92,VIT_713,train,best_custom.pt
0.8,0.606080521,13,6,7,0.68,0.65,0.67,VIT_713,train,best_custom.pt
0.85,0.508325601,8,11,12,0.42,0.4,0.41,VIT_713,train,best_custom.pt
0.9,0.425894425,2,17,18,0.11,0.1,0.1,VIT_713,train,best_custom.pt
0.95,0.404053686,0,19,20,0,0,0,VIT_713,train,best_custom.pt
0.5,0.820116597,19,0,1,1,0.95,0.97,VIT_714,train,best_custom.pt
0.55,0.820116597,19,0,1,1,0.95,0.97,VIT_714,train,best_custom.pt
0.6,0.820116597,19,0,1,1,0.95,0.97,VIT_714,train,best_custom.pt
0.65,0.820116597,19,0,1,1,0.95,0.97,VIT_714,train,best_custom.pt
0.7,0.820116597,19,0,1,1,0.95,0.97,VIT_714,train,best_custom.pt
0.75,0.820116597,19,0,1,1,0.95,0.97,VIT_714,train,best_custom.pt
0.8,0.745560546,17,2,3,0.89,0.85,0.87,VIT_714,train,best_custom.pt
0.85,0.585797577,11,8,9,0.58,0.55,0.56,VIT_714,train,best_custom.pt
0.9,0.468638065,4,15,16,0.21,0.2,0.21,VIT_714,train,best_custom.pt
0.95,0.420572624,0,19,20,0,0,0,VIT_714,train,best_custom.pt
0.5,0.747079046,17,0,3,1,0.85,0.92,VIT_715,train,best_custom.pt
0.55,0.747079046,17,0,3,1,0.85,0.92,VIT_715,train,best_custom.pt
0.6,0.747079046,17,0,3,1,0.85,0.92,VIT_715,train,best_custom.pt
0.65,0.747079046,17,0,3,1,0.85,0.92,VIT_715,train,best_custom.pt
0.7,0.747079046,17,0,3,1,0.85,0.92,VIT_715,train,best_custom.pt
0.75,0.711503855,16,1,4,0.94,0.8,0.86,VIT_715,train,best_custom.pt
0.8,0.649633957,14,3,6,0.82,0.7,0.76,VIT_715,train,best_custom.pt
0.85,0.597663243,12,5,8,0.71,0.6,0.65,VIT_715,train,best_custom.pt
0.9,0.515226936,8,9,12,0.47,0.4,0.43,VIT_715,train,best_custom.pt
0.95,0.439458271,3,14,17,0.18,0.15,0.16,VIT_715,train,best_custom.pt
0.5,0.697267657,16,0,4,1,0.8,0.89,VIT_717,train,best_custom.pt
0.55,0.697267657,16,0,4,1,0.8,0.89,VIT_717,train,best_custom.pt
0.6,0.697267657,16,0,4,1,0.8,0.89,VIT_717,train,best_custom.pt
0.65,0.697267657,16,0,4,1,0.8,0.89,VIT_717,train,best_custom.pt
0.7,0.697267657,16,0,4,1,0.8,0.89,VIT_717,train,best_custom.pt
0.75,0.697267657,16,0,4,1,0.8,0.89,VIT_717,train,best_custom.pt
0.8,0.664064437,15,1,5,0.94,0.75,0.83,VIT_717,train,best_custom.pt
0.85,0.498048334,8,8,12,0.5,0.4,0.44,VIT_717,train,best_custom.pt
0.9,0.464845112,6,10,14,0.37,0.3,0.33,VIT_717,train,best_custom.pt
0.95,0.410157454,2,14,18,0.12,0.1,0.11,VIT_717,train,best_custom.pt
0.5,0.736181568,17,0,3,1,0.85,0.92,VIT_718,train,best_custom.pt
0.55,0.736181568,17,0,3,1,0.85,0.92,VIT_718,train,best_custom.pt
0.6,0.736181568,17,0,3,1,0.85,0.92,VIT_718,train,best_custom.pt
0.65,0.736181568,17,0,3,1,0.85,0.92,VIT_718,train,best_custom.pt
0.7,0.736181568,17,0,3,1,0.85,0.92,VIT_718,train,best_custom.pt
0.75,0.736181568,17,0,3,1,0.85,0.92,VIT_718,train,best_custom.pt
0.8,0.640157889,14,3,6,0.82,0.7,0.76,VIT_718,train,best_custom.pt
0.85,0.525843984,9,8,11,0.53,0.45,0.49,VIT_718,train,best_custom.pt
0.9,0.474955859,6,11,14,0.35,0.3,0.32,VIT_718,train,best_custom.pt
0.95,0.408989769,1,16,19,0.06,0.05,0.05,VIT_718,train,best_custom.pt
0.5,0.757600953,17,0,2,1,0.89,0.94,VIT_719,train,best_custom.pt
0.55,0.757600953,17,0,2,1,0.89,0.94,VIT_719,train,best_custom.pt
0.6,0.757600953,17,0,2,1,0.89,0.94,VIT_719,train,best_custom.pt
0.65,0.757600953,17,0,2,1,0.89,0.94,VIT_719,train,best_custom.pt
0.7,0.757600953,17,0,2,1,0.89,0.94,VIT_719,train,best_custom.pt
0.75,0.685448485,15,2,4,0.88,0.79,0.83,VIT_719,train,best_custom.pt
0.8,0.625844271,13,4,6,0.76,0.68,0.72,VIT_719,train,best_custom.pt
0.85,0.51408637,8,9,11,0.47,0.42,0.44,VIT_719,train,best_custom.pt
0.9,0.449825576,4,13,15,0.24,0.21,0.22,VIT_719,train,best_custom.pt
0.95,0.399844957,0,17,19,0,0,0,VIT_719,train,best_custom.pt
0.5,0.761971756,18,0,2,1,0.9,0.95,VIT_720,train,best_custom.pt
0.55,0.761971756,18,0,2,1,0.9,0.95,VIT_720,train,best_custom.pt
0.6,0.761971756,18,0,2,1,0.9,0.95,VIT_720,train,best_custom.pt
0.65,0.761971756,18,0,2,1,0.9,0.95,VIT_720,train,best_custom.pt
0.7,0.761971756,18,0,2,1,0.9,0.95,VIT_720,train,best_custom.pt
0.75,0.725687388,17,1,3,0.94,0.85,0.89,VIT_720,train,best_custom.pt
0.8,0.634976468,14,4,6,0.78,0.7,0.74,VIT_720,train,best_custom.pt
0.85,0.544265548,10,8,10,0.56,0.5,0.53,VIT_720,train,best_custom.pt
0.9,0.435412441,3,15,17,0.17,0.15,0.16,VIT_720,train,best_custom.pt
0.95,0.401037776,0,18,20,0,0,0,VIT_720,train,best_custom.pt
0.5,0.677026663,16,0,4,1,0.8,0.89,VIT_723,train,best_custom.pt
0.55,0.677026663,16,0,4,1,0.8,0.89,VIT_723,train,best_custom.pt
0.6,0.677026663,16,0,4,1,0.8,0.89,VIT_723,train,best_custom.pt
0.65,0.677026663,16,0,4,1,0.8,0.89,VIT_723,train,best_custom.pt
0.7,0.677026663,16,0,4,1,0.8,0.89,VIT_723,train,best_custom.pt
0.75,0.6447873,15,1,5,0.94,0.75,0.83,VIT_723,train,best_custom.pt
0.8,0.588718841,13,3,7,0.81,0.65,0.72,VIT_723,train,best_custom.pt
0.85,0.451351116,6,10,14,0.37,0.3,0.33,VIT_723,train,best_custom.pt
0.9,0.423141672,4,12,16,0.25,0.2,0.22,VIT_723,train,best_custom.pt
0.95,0.386872387,1,15,19,0.06,0.05,0.06,VIT_723,train,best_custom.pt
0.5,0.669196576,17,0,4,1,0.81,0.89,VIT_724,train,best_custom.pt
0.55,0.669196576,17,0,4,1,0.81,0.89,VIT_724,train,best_custom.pt
0.6,0.669196576,17,0,4,1,0.81,0.89,VIT_724,train,best_custom.pt
0.65,0.669196576,17,0,4,1,0.81,0.89,VIT_724,train,best_custom.pt
0.7,0.638778551,16,1,5,0.94,0.76,0.84,VIT_724,train,best_custom.pt
0.75,0.540504931,12,5,9,0.71,0.57,0.63,VIT_724,train,best_custom.pt
0.8,0.540504931,12,5,9,0.71,0.57,0.63,VIT_724,train,best_custom.pt
0.85,0.48459063,9,8,12,0.53,0.43,0.47,VIT_724,train,best_custom.pt
0.9,0.390364677,2,15,19,0.12,0.1,0.11,VIT_724,train,best_custom.pt
0.95,0.369819168,0,17,21,0,0,0,VIT_724,train,best_custom.pt
0.5,0.767339821,18,0,2,1,0.9,0.95,VIT_725,train,best_custom.pt
0.55,0.767339821,18,0,2,1,0.9,0.95,VIT_725,train,best_custom.pt
0.6,0.767339821,18,0,2,1,0.9,0.95,VIT_725,train,best_custom.pt
0.65,0.767339821,18,0,2,1,0.9,0.95,VIT_725,train,best_custom.pt
0.7,0.767339821,18,0,2,1,0.9,0.95,VIT_725,train,best_custom.pt
0.75,0.767339821,18,0,2,1,0.9,0.95,VIT_725,train,best_custom.pt
0.8,0.639449856,14,4,6,0.78,0.7,0.74,VIT_725,train,best_custom.pt
0.85,0.529199885,9,9,11,0.5,0.45,0.47,VIT_725,train,best_custom.pt
0.9,0.451376374,4,14,16,0.22,0.2,0.21,VIT_725,train,best_custom.pt
0.95,0.403863073,0,18,20,0,0,0,VIT_725,train,best_custom.pt
0.5,0.816586273,19,0,1,1,0.95,0.97,VIT_728,train,best_custom.pt
0.55,0.816586273,19,0,1,1,0.95,0.97,VIT_728,train,best_custom.pt
0.6,0.816586273,19,0,1,1,0.95,0.97,VIT_728,train,best_custom.pt
0.65,0.816586273,19,0,1,1,0.95,0.97,VIT_728,train,best_custom.pt
0.7,0.816586273,19,0,1,1,0.95,0.97,VIT_728,train,best_custom.pt
0.75,0.816586273,19,0,1,1,0.95,0.97,VIT_728,train,best_custom.pt
0.8,0.680488567,15,4,5,0.79,0.75,0.77,VIT_728,train,best_custom.pt
0.85,0.563162956,10,9,10,0.53,0.5,0.51,VIT_728,train,best_custom.pt
0.9,0.480344876,5,14,15,0.26,0.25,0.26,VIT_728,train,best_custom.pt
0.95,0.429782259,1,18,19,0.05,0.05,0.05,VIT_728,train,best_custom.pt
0.5,0.791552837,19,0,2,1,0.9,0.95,VIT_729,train,best_custom.pt
0.55,0.791552837,19,0,2,1,0.9,0.95,VIT_729,train,best_custom.pt
0.6,0.791552837,19,0,2,1,0.9,0.95,VIT_729,train,best_custom.pt
0.65,0.791552837,19,0,2,1,0.9,0.95,VIT_729,train,best_custom.pt
0.7,0.791552837,19,0,2,1,0.9,0.95,VIT_729,train,best_custom.pt
0.75,0.791552837,19,0,2,1,0.9,0.95,VIT_729,train,best_custom.pt
0.8,0.722722158,17,2,4,0.89,0.81,0.85,VIT_729,train,best_custom.pt
0.85,0.639331143,14,5,7,0.74,0.67,0.7,VIT_729,train,best_custom.pt
0.9,0.50371545,7,12,14,0.37,0.33,0.35,VIT_729,train,best_custom.pt
0.95,0.449259727,3,16,18,0.16,0.14,0.15,VIT_729,train,best_custom.pt
0.5,0.603375947,14,0,6,1,0.7,0.82,VIT_731,train,best_custom.pt
0.55,0.603375947,14,0,6,1,0.7,0.82,VIT_731,train,best_custom.pt
0.6,0.603375947,14,0,6,1,0.7,0.82,VIT_731,train,best_custom.pt
0.65,0.603375947,14,0,6,1,0.7,0.82,VIT_731,train,best_custom.pt
0.7,0.603375947,14,0,6,1,0.7,0.82,VIT_731,train,best_custom.pt
0.75,0.603375947,14,0,6,1,0.7,0.82,VIT_731,train,best_custom.pt
0.8,0.548523591,12,2,8,0.86,0.6,0.71,VIT_731,train,best_custom.pt
0.85,0.464135349,8,6,12,0.57,0.4,0.47,VIT_731,train,best_custom.pt
0.9,0.416121349,5,9,15,0.36,0.25,0.29,VIT_731,train,best_custom.pt
0.95,0.354927035,0,14,20,0,0,0,VIT_731,train,best_custom.pt
0.5,0.712546365,16,0,4,1,0.8,0.89,VIT_733,train,best_custom.pt
0.55,0.712546365,16,0,4,1,0.8,0.89,VIT_733,train,best_custom.pt
0.6,0.712546365,16,0,4,1,0.8,0.89,VIT_733,train,best_custom.pt
0.65,0.712546365,16,0,4,1,0.8,0.89,VIT_733,train,best_custom.pt
0.7,0.712546365,16,0,4,1,0.8,0.89,VIT_733,train,best_custom.pt
0.75,0.712546365,16,0,4,1,0.8,0.89,VIT_733,train,best_custom.pt
0.8,0.712546365,16,0,4,1,0.8,0.89,VIT_733,train,best_custom.pt
0.85,0.570037098,11,5,9,0.69,0.55,0.61,VIT_733,train,best_custom.pt
0.9,0.491411294,7,9,13,0.44,0.35,0.39,VIT_733,train,best_custom.pt
0.95,0.43184629,3,13,17,0.19,0.15,0.17,VIT_733,train,best_custom.pt
0.5,0.752620756,17,0,3,1,0.85,0.92,VIT_735,train,best_custom.pt
0.55,0.752620756,17,0,3,1,0.85,0.92,VIT_735,train,best_custom.pt
0.6,0.752620756,17,0,3,1,0.85,0.92,VIT_735,train,best_custom.pt
0.65,0.752620756,17,0,3,1,0.85,0.92,VIT_735,train,best_custom.pt
0.7,0.752620756,17,0,3,1,0.85,0.92,VIT_735,train,best_custom.pt
0.75,0.752620756,17,0,3,1,0.85,0.92,VIT_735,train,best_custom.pt
0.8,0.752620756,17,0,3,1,0.85,0.92,VIT_735,train,best_custom.pt
0.85,0.654452835,14,3,6,0.82,0.7,0.76,VIT_735,train,best_custom.pt
0.9,0.501747179,7,10,13,0.41,0.35,0.38,VIT_735,train,best_custom.pt
0.95,0.418122651,1,16,19,0.06,0.05,0.05,VIT_735,train,best_custom.pt
0.5,0.739774475,18,0,2,1,0.9,0.95,VIT_736,train,best_custom.pt
0.55,0.739774475,18,0,2,1,0.9,0.95,VIT_736,train,best_custom.pt
0.6,0.739774475,18,0,2,1,0.9,0.95,VIT_736,train,best_custom.pt
0.65,0.704547121,17,1,3,0.94,0.85,0.89,VIT_736,train,best_custom.pt
0.7,0.672522253,16,2,4,0.89,0.8,0.84,VIT_736,train,best_custom.pt
0.75,0.616478734,14,4,6,0.78,0.7,0.74,VIT_736,train,best_custom.pt
0.8,0.591819586,13,5,7,0.72,0.65,0.68,VIT_736,train,best_custom.pt
0.85,0.477273863,7,11,13,0.39,0.35,0.37,VIT_736,train,best_custom.pt
0.9,0.42272828,3,15,17,0.17,0.15,0.16,VIT_736,train,best_custom.pt
0.95,0.389354996,0,18,20,0,0,0,VIT_736,train,best_custom.pt
0.5,0.735233333,19,0,1,1,0.95,0.97,VIT_738,train,best_custom.pt
0.55,0.700222223,18,1,2,0.95,0.9,0.92,VIT_738,train,best_custom.pt
0.6,0.700222223,18,1,2,0.95,0.9,0.92,VIT_738,train,best_custom.pt
0.65,0.668393942,17,2,3,0.89,0.85,0.87,VIT_738,train,best_custom.pt
0.7,0.639333337,16,3,4,0.84,0.8,0.82,VIT_738,train,best_custom.pt
0.75,0.612694449,15,4,5,0.79,0.75,0.77,VIT_738,train,best_custom.pt
0.8,0.474344094,8,11,12,0.42,0.4,0.41,VIT_738,train,best_custom.pt
0.85,0.408462972,3,16,17,0.16,0.15,0.15,VIT_738,train,best_custom.pt
0.9,0.377042744,0,19,20,0,0,0,VIT_738,train,best_custom.pt
0.95,0.377042744,0,19,20,0,0,0,VIT_738,train,best_custom.pt
0.5,0.642845693,16,0,4,1,0.8,0.89,VIT_740,train,best_custom.pt
0.55,0.642845693,16,0,4,1,0.8,0.89,VIT_740,train,best_custom.pt
0.6,0.642845693,16,0,4,1,0.8,0.89,VIT_740,train,best_custom.pt
0.65,0.642845693,16,0,4,1,0.8,0.89,VIT_740,train,best_custom.pt
0.7,0.612233995,15,1,5,0.94,0.75,0.83,VIT_740,train,best_custom.pt
0.75,0.51427656,11,5,9,0.69,0.55,0.61,VIT_740,train,best_custom.pt
0.8,0.443341864,7,9,13,0.44,0.35,0.39,VIT_740,train,best_custom.pt
0.85,0.414739164,5,11,15,0.31,0.25,0.28,VIT_740,train,best_custom.pt
0.9,0.378144533,2,14,18,0.12,0.1,0.11,VIT_740,train,best_custom.pt
0.95,0.357136504,0,16,20,0,0,0,VIT_740,train,best_custom.pt
0.5,0.799237985,18,0,2,1,0.9,0.95,VIT_742,train,best_custom.pt
0.55,0.799237985,18,0,2,1,0.9,0.95,VIT_742,train,best_custom.pt
0.6,0.799237985,18,0,2,1,0.9,0.95,VIT_742,train,best_custom.pt
0.65,0.799237985,18,0,2,1,0.9,0.95,VIT_742,train,best_custom.pt
0.7,0.799237985,18,0,2,1,0.9,0.95,VIT_742,train,best_custom.pt
0.75,0.799237985,18,0,2,1,0.9,0.95,VIT_742,train,best_custom.pt
0.8,0.761179035,17,1,3,0.94,0.85,0.89,VIT_742,train,best_custom.pt
0.85,0.614798457,12,6,8,0.67,0.6,0.63,VIT_742,train,best_custom.pt
0.9,0.532825332,8,10,12,0.44,0.4,0.42,VIT_742,train,best_custom.pt
0.95,0.484386667,5,13,15,0.28,0.25,0.26,VIT_742,train,best_custom.pt
0.5,0.629663189,16,0,4,1,0.8,0.89,VIT_743,train,best_custom.pt
0.55,0.629663189,16,0,4,1,0.8,0.89,VIT_743,train,best_custom.pt
0.6,0.599679229,15,1,5,0.94,0.75,0.83,VIT_743,train,best_custom.pt
0.65,0.599679229,15,1,5,0.94,0.75,0.83,VIT_743,train,best_custom.pt
0.7,0.572421083,14,2,6,0.87,0.7,0.78,VIT_743,train,best_custom.pt
0.75,0.484356305,10,6,10,0.62,0.5,0.56,VIT_743,train,best_custom.pt
