IoU,AvgIOU,TP,FP,FN,Precision,Recall,F1,file,folder,model,,TP,FP,FN,Precision,Recall,F1
0.2,0.802666942,20,0,0,1,1,1,MIT_168,train,best.pt,,,,,,,
0.25,0.802666942,20,0,0,1,1,1,MIT_168,train,best.pt,,,,,,,
0.3,0.802666942,20,0,0,1,1,1,MIT_168,train,best.pt,,,,,,,
0.35,0.802666942,20,0,0,1,1,1,MIT_168,train,best.pt,,,,,,,
0.4,0.802666942,20,0,0,1,1,1,MIT_168,train,best.pt,,,,,,,
0.45,0.802666942,20,0,0,1,1,1,MIT_168,train,best.pt,,,,,,,
0.5,0.802666942,20,0,0,1,1,1,MIT_168,train,best.pt,,,,,,,
0.2,0.869395837,20,0,0,1,1,1,MIT_17,train,best.pt,,,,,,,
0.25,0.869395837,20,0,0,1,1,1,MIT_17,train,best.pt,,,,,,,
0.3,0.869395837,20,0,0,1,1,1,MIT_17,train,best.pt,,,,,,,
0.35,0.869395837,20,0,0,1,1,1,MIT_17,train,best.pt,,,,,,,
0.4,0.869395837,20,0,0,1,1,1,MIT_17,train,best.pt,,,,,,,
0.45,0.869395837,20,0,0,1,1,1,MIT_17,train,best.pt,,,,,,,
0.5,0.869395837,20,0,0,1,1,1,MIT_17,train,best.pt,,,,,,,
0.2,0.832537766,20,0,0,1,1,1,MIT_170,train,best.pt,,,,,,,
0.25,0.832537766,20,0,0,1,1,1,MIT_170,train,best.pt,,,,,,,
0.3,0.832537766,20,0,0,1,1,1,MIT_170,train,best.pt,,,,,,,
0.35,0.832537766,20,0,0,1,1,1,MIT_170,train,best.pt,,,,,,,
0.4,0.832537766,20,0,0,1,1,1,MIT_170,train,best.pt,,,,,,,
0.45,0.832537766,20,0,0,1,1,1,MIT_170,train,best.pt,,,,,,,
0.5,0.832537766,20,0,0,1,1,1,MIT_170,train,best.pt,,,,,,,
0.2,0.849452293,20,0,0,1,1,1,MIT_171,train,best.pt,,,,,,,
0.25,0.849452293,20,0,0,1,1,1,MIT_171,train,best.pt,,,,,,,
0.3,0.849452293,20,0,0,1,1,1,MIT_171,train,best.pt,,,,,,,
0.35,0.849452293,20,0,0,1,1,1,MIT_171,train,best.pt,,,,,,,
0.4,0.849452293,20,0,0,1,1,1,MIT_171,train,best.pt,,,,,,,
0.45,0.849452293,20,0,0,1,1,1,MIT_171,train,best.pt,,,,,,,
0.5,0.849452293,20,0,0,1,1,1,MIT_171,train,best.pt,,,,,,,
0.2,0.830555366,20,0,0,1,1,1,MIT_172,train,best.pt,,,,,,,
0.25,0.830555366,20,0,0,1,1,1,MIT_172,train,best.pt,,,,,,,
0.3,0.830555366,20,0,0,1,1,1,MIT_172,train,best.pt,,,,,,,
0.35,0.830555366,20,0,0,1,1,1,MIT_172,train,best.pt,,,,,,,
0.4,0.830555366,20,0,0,1,1,1,MIT_172,train,best.pt,,,,,,,
0.45,0.830555366,20,0,0,1,1,1,MIT_172,train,best.pt,,,,,,,
0.5,0.830555366,20,0,0,1,1,1,MIT_172,train,best.pt,,,,,,,
0.2,0.801995449,21,0,0,1,1,1,MIT_175,train,best.pt,,,,,,,
0.25,0.801995449,21,0,0,1,1,1,MIT_175,train,best.pt,,,,,,,
0.3,0.801995449,21,0,0,1,1,1,MIT_175,train,best.pt,,,,,,,
0.35,0.801995449,21,0,0,1,1,1,MIT_175,train,best.pt,,,,,,,
0.4,0.801995449,21,0,0,1,1,1,MIT_175,train,best.pt,,,,,,,
0.45,0.801995449,21,0,0,1,1,1,MIT_175,train,best.pt,,,,,,,
0.5,0.801995449,21,0,0,1,1,1,MIT_175,train,best.pt,,,,,,,
0.2,0.784172271,20,0,0,1,1,1,MIT_176,train,best.pt,,,,,,,
0.25,0.784172271,20,0,0,1,1,1,MIT_176,train,best.pt,,,,,,,
0.3,0.784172271,20,0,0,1,1,1,MIT_176,train,best.pt,,,,,,,
0.35,0.784172271,20,0,0,1,1,1,MIT_176,train,best.pt,,,,,,,
0.4,0.784172271,20,0,0,1,1,1,MIT_176,train,best.pt,,,,,,,
0.45,0.784172271,20,0,0,1,1,1,MIT_176,train,best.pt,,,,,,,
0.5,0.784172271,20,0,0,1,1,1,MIT_176,train,best.pt,,,,,,,
0.2,0.786400454,20,0,0,1,1,1,MIT_178,train,best.pt,,,,,,,
0.25,0.786400454,20,0,0,1,1,1,MIT_178,train,best.pt,,,,,,,
0.3,0.786400454,20,0,0,1,1,1,MIT_178,train,best.pt,,,,,,,
0.35,0.786400454,20,0,0,1,1,1,MIT_178,train,best.pt,,,,,,,
0.4,0.786400454,20,0,0,1,1,1,MIT_178,train,best.pt,,,,,,,
0.45,0.786400454,20,0,0,1,1,1,MIT_178,train,best.pt,,,,,,,
0.5,0.786400454,20,0,0,1,1,1,MIT_178,train,best.pt,,,,,,,
0.2,0.822084195,20,0,0,1,1,1,MIT_179,train,best.pt,,,,,,,
0.25,0.822084195,20,0,0,1,1,1,MIT_179,train,best.pt,,,,,,,
0.3,0.822084195,20,0,0,1,1,1,MIT_179,train,best.pt,,,,,,,
0.35,0.822084195,20,0,0,1,1,1,MIT_179,train,best.pt,,,,,,,
0.4,0.822084195,20,0,0,1,1,1,MIT_179,train,best.pt,,,,,,,
0.45,0.822084195,20,0,0,1,1,1,MIT_179,train,best.pt,,,,,,,
0.5,0.822084195,20,0,0,1,1,1,MIT_179,train,best.pt,,,,,,,
0.2,0.798310947,20,0,0,1,1,1,MIT_180,train,best.pt,,,,,,,
0.25,0.798310947,20,0,0,1,1,1,MIT_180,train,best.pt,,,,,,,
0.3,0.798310947,20,0,0,1,1,1,MIT_180,train,best.pt,,,,,,,
0.35,0.798310947,20,0,0,1,1,1,MIT_180,train,best.pt,,,,,,,
0.4,0.798310947,20,0,0,1,1,1,MIT_180,train,best.pt,,,,,,,
0.45,0.798310947,20,0,0,1,1,1,MIT_180,train,best.pt,,,,,,,
0.5,0.798310947,20,0,0,1,1,1,MIT_180,train,best.pt,,,,,,,
0.2,0.837159392,20,0,0,1,1,1,MIT_181,train,best.pt,,,,,,,
0.25,0.837159392,20,0,0,1,1,1,MIT_181,train,best.pt,,,,,,,
0.3,0.837159392,20,0,0,1,1,1,MIT_181,train,best.pt,,,,,,,
0.35,0.837159392,20,0,0,1,1,1,MIT_181,train,best.pt,,,,,,,
0.4,0.837159392,20,0,0,1,1,1,MIT_181,train,best.pt,,,,,,,
0.45,0.837159392,20,0,0,1,1,1,MIT_181,train,best.pt,,,,,,,
0.5,0.837159392,20,0,0,1,1,1,MIT_181,train,best.pt,,,,,,,
0.2,0.796141147,20,0,0,1,1,1,MIT_182,train,best.pt,,,,,,,
0.25,0.796141147,20,0,0,1,1,1,MIT_182,train,best.pt,,,,,,,
0.3,0.796141147,20,0,0,1,1,1,MIT_182,train,best.pt,,,,,,,
0.35,0.796141147,20,0,0,1,1,1,MIT_182,train,best.pt,,,,,,,
0.4,0.796141147,20,0,0,1,1,1,MIT_182,train,best.pt,,,,,,,
0.45,0.796141147,20,0,0,1,1,1,MIT_182,train,best.pt,,,,,,,
0.5,0.796141147,20,0,0,1,1,1,MIT_182,train,best.pt,,,,,,,
0.2,0.833458151,20,0,0,1,1,1,MIT_184,train,best.pt,,,,,,,
0.25,0.833458151,20,0,0,1,1,1,MIT_184,train,best.pt,,,,,,,
0.3,0.833458151,20,0,0,1,1,1,MIT_184,train,best.pt,,,,,,,
0.35,0.833458151,20,0,0,1,1,1,MIT_184,train,best.pt,,,,,,,
0.4,0.833458151,20,0,0,1,1,1,MIT_184,train,best.pt,,,,,,,
0.45,0.833458151,20,0,0,1,1,1,MIT_184,train,best.pt,,,,,,,
0.5,0.833458151,20,0,0,1,1,1,MIT_184,train,best.pt,,,,,,,
0.2,0.786794883,20,0,0,1,1,1,MIT_188,train,best.pt,,,,,,,
0.25,0.786794883,20,0,0,1,1,1,MIT_188,train,best.pt,,,,,,,
0.3,0.786794883,20,0,0,1,1,1,MIT_188,train,best.pt,,,,,,,
0.35,0.786794883,20,0,0,1,1,1,MIT_188,train,best.pt,,,,,,,
0.4,0.786794883,20,0,0,1,1,1,MIT_188,train,best.pt,,,,,,,
0.45,0.786794883,20,0,0,1,1,1,MIT_188,train,best.pt,,,,,,,
0.5,0.786794883,20,0,0,1,1,1,MIT_188,train,best.pt,,,,,,,
0.2,0.838898937,20,0,0,1,1,1,MIT_189,train,best.pt,,,,,,,
0.25,0.838898937,20,0,0,1,1,1,MIT_189,train,best.pt,,,,,,,
0.3,0.838898937,20,0,0,1,1,1,MIT_189,train,best.pt,,,,,,,
0.35,0.838898937,20,0,0,1,1,1,MIT_189,train,best.pt,,,,,,,
0.4,0.838898937,20,0,0,1,1,1,MIT_189,train,best.pt,,,,,,,
0.45,0.838898937,20,0,0,1,1,1,MIT_189,train,best.pt,,,,,,,
0.5,0.838898937,20,0,0,1,1,1,MIT_189,train,best.pt,,,,,,,
0.2,0.816882868,20,0,0,1,1,1,MIT_190,train,best.pt,,,,,,,
0.25,0.816882868,20,0,0,1,1,1,MIT_190,train,best.pt,,,,,,,
0.3,0.816882868,20,0,0,1,1,1,MIT_190,train,best.pt,,,,,,,
0.35,0.816882868,20,0,0,1,1,1,MIT_190,train,best.pt,,,,,,,
0.4,0.816882868,20,0,0,1,1,1,MIT_190,train,best.pt,,,,,,,
0.45,0.816882868,20,0,0,1,1,1,MIT_190,train,best.pt,,,,,,,
0.5,0.816882868,20,0,0,1,1,1,MIT_190,train,best.pt,,,,,,,
0.2,0.801212639,20,0,0,1,1,1,MIT_192,train,best.pt,,,,,,,
0.25,0.801212639,20,0,0,1,1,1,MIT_192,train,best.pt,,,,,,,
0.3,0.801212639,20,0,0,1,1,1,MIT_192,train,best.pt,,,,,,,
0.35,0.801212639,20,0,0,1,1,1,MIT_192,train,best.pt,,,,,,,
0.4,0.801212639,20,0,0,1,1,1,MIT_192,train,best.pt,,,,,,,
0.45,0.801212639,20,0,0,1,1,1,MIT_192,train,best.pt,,,,,,,
0.5,0.801212639,20,0,0,1,1,1,MIT_192,train,best.pt,,,,,,,
0.2,0.82776309,21,0,0,1,1,1,MIT_193,train,best.pt,,,,,,,
0.25,0.82776309,21,0,0,1,1,1,MIT_193,train,best.pt,,,,,,,
0.3,0.82776309,21,0,0,1,1,1,MIT_193,train,best.pt,,,,,,,
0.35,0.82776309,21,0,0,1,1,1,MIT_193,train,best.pt,,,,,,,
0.4,0.82776309,21,0,0,1,1,1,MIT_193,train,best.pt,,,,,,,
0.45,0.82776309,21,0,0,1,1,1,MIT_193,train,best.pt,,,,,,,
0.5,0.82776309,21,0,0,1,1,1,MIT_193,train,best.pt,,,,,,,
0.2,0.86611646,20,0,0,1,1,1,MIT_195,train,best.pt,,,,,,,
0.25,0.86611646,20,0,0,1,1,1,MIT_195,train,best.pt,,,,,,,
0.3,0.86611646,20,0,0,1,1,1,MIT_195,train,best.pt,,,,,,,
0.35,0.86611646,20,0,0,1,1,1,MIT_195,train,best.pt,,,,,,,
0.4,0.86611646,20,0,0,1,1,1,MIT_195,train,best.pt,,,,,,,
0.45,0.86611646,20,0,0,1,1,1,MIT_195,train,best.pt,,,,,,,
0.5,0.86611646,20,0,0,1,1,1,MIT_195,train,best.pt,,,,,,,
0.2,0.801414991,20,0,0,1,1,1,MIT_197,train,best.pt,,,,,,,
0.25,0.801414991,20,0,0,1,1,1,MIT_197,train,best.pt,,,,,,,
0.3,0.801414991,20,0,0,1,1,1,MIT_197,train,best.pt,,,,,,,
0.35,0.801414991,20,0,0,1,1,1,MIT_197,train,best.pt,,,,,,,
0.4,0.801414991,20,0,0,1,1,1,MIT_197,train,best.pt,,,,,,,
0.45,0.801414991,20,0,0,1,1,1,MIT_197,train,best.pt,,,,,,,
0.5,0.801414991,20,0,0,1,1,1,MIT_197,train,best.pt,,,,,,,
0.2,0.83434752,20,0,0,1,1,1,MIT_198,train,best.pt,,,,,,,
0.25,0.83434752,20,0,0,1,1,1,MIT_198,train,best.pt,,,,,,,
0.3,0.83434752,20,0,0,1,1,1,MIT_198,train,best.pt,,,,,,,
0.35,0.83434752,20,0,0,1,1,1,MIT_198,train,best.pt,,,,,,,
0.4,0.83434752,20,0,0,1,1,1,MIT_198,train,best.pt,,,,,,,
0.45,0.83434752,20,0,0,1,1,1,MIT_198,train,best.pt,,,,,,,
0.5,0.83434752,20,0,0,1,1,1,MIT_198,train,best.pt,,,,,,,
0.2,0.83183864,20,0,0,1,1,1,MIT_201,train,best.pt,,,,,,,
0.25,0.83183864,20,0,0,1,1,1,MIT_201,train,best.pt,,,,,,,
0.3,0.83183864,20,0,0,1,1,1,MIT_201,train,best.pt,,,,,,,
0.35,0.83183864,20,0,0,1,1,1,MIT_201,train,best.pt,,,,,,,
0.4,0.83183864,20,0,0,1,1,1,MIT_201,train,best.pt,,,,,,,
0.45,0.83183864,20,0,0,1,1,1,MIT_201,train,best.pt,,,,,,,
0.5,0.83183864,20,0,0,1,1,1,MIT_201,train,best.pt,,,,,,,
0.2,0.866244919,20,0,0,1,1,1,MIT_202,train,best.pt,,,,,,,
0.25,0.866244919,20,0,0,1,1,1,MIT_202,train,best.pt,,,,,,,
0.3,0.866244919,20,0,0,1,1,1,MIT_202,train,best.pt,,,,,,,
0.35,0.866244919,20,0,0,1,1,1,MIT_202,train,best.pt,,,,,,,
0.4,0.866244919,20,0,0,1,1,1,MIT_202,train,best.pt,,,,,,,
0.45,0.866244919,20,0,0,1,1,1,MIT_202,train,best.pt,,,,,,,
0.5,0.866244919,20,0,0,1,1,1,MIT_202,train,best.pt,,,,,,,
0.2,0.861087572,18,0,0,1,1,1,MIT_204,train,best.pt,,,,,,,
0.25,0.861087572,18,0,0,1,1,1,MIT_204,train,best.pt,,,,,,,
0.3,0.861087572,18,0,0,1,1,1,MIT_204,train,best.pt,,,,,,,
0.35,0.861087572,18,0,0,1,1,1,MIT_204,train,best.pt,,,,,,,
0.4,0.861087572,18,0,0,1,1,1,MIT_204,train,best.pt,,,,,,,
0.45,0.861087572,18,0,0,1,1,1,MIT_204,train,best.pt,,,,,,,
0.5,0.861087572,18,0,0,1,1,1,MIT_204,train,best.pt,,,,,,,
0.2,0.826521365,20,0,0,1,1,1,MIT_205,train,best.pt,,,,,,,
0.25,0.826521365,20,0,0,1,1,1,MIT_205,train,best.pt,,,,,,,
0.3,0.826521365,20,0,0,1,1,1,MIT_205,train,best.pt,,,,,,,
0.35,0.826521365,20,0,0,1,1,1,MIT_205,train,best.pt,,,,,,,
0.4,0.826521365,20,0,0,1,1,1,MIT_205,train,best.pt,,,,,,,
0.45,0.826521365,20,0,0,1,1,1,MIT_205,train,best.pt,,,,,,,
0.5,0.826521365,20,0,0,1,1,1,MIT_205,train,best.pt,,,,,,,
0.2,0.816229026,20,0,0,1,1,1,MIT_206,train,best.pt,,,,,,,
0.25,0.816229026,20,0,0,1,1,1,MIT_206,train,best.pt,,,,,,,
0.3,0.816229026,20,0,0,1,1,1,MIT_206,train,best.pt,,,,,,,
0.35,0.816229026,20,0,0,1,1,1,MIT_206,train,best.pt,,,,,,,
0.4,0.816229026,20,0,0,1,1,1,MIT_206,train,best.pt,,,,,,,
0.45,0.816229026,20,0,0,1,1,1,MIT_206,train,best.pt,,,,,,,
0.5,0.816229026,20,0,0,1,1,1,MIT_206,train,best.pt,,,,,,,
0.2,0.800514233,20,0,0,1,1,1,MIT_208,train,best.pt,,,,,,,
0.25,0.800514233,20,0,0,1,1,1,MIT_208,train,best.pt,,,,,,,
0.3,0.800514233,20,0,0,1,1,1,MIT_208,train,best.pt,,,,,,,
0.35,0.800514233,20,0,0,1,1,1,MIT_208,train,best.pt,,,,,,,
0.4,0.800514233,20,0,0,1,1,1,MIT_208,train,best.pt,,,,,,,
0.45,0.800514233,20,0,0,1,1,1,MIT_208,train,best.pt,,,,,,,
0.5,0.800514233,20,0,0,1,1,1,MIT_208,train,best.pt,,,,,,,
0.2,0.817644662,20,0,0,1,1,1,MIT_209,train,best.pt,,,,,,,
0.25,0.817644662,20,0,0,1,1,1,MIT_209,train,best.pt,,,,,,,
0.3,0.817644662,20,0,0,1,1,1,MIT_209,train,best.pt,,,,,,,
0.35,0.817644662,20,0,0,1,1,1,MIT_209,train,best.pt,,,,,,,
0.4,0.817644662,20,0,0,1,1,1,MIT_209,train,best.pt,,,,,,,
0.45,0.817644662,20,0,0,1,1,1,MIT_209,train,best.pt,,,,,,,
0.5,0.817644662,20,0,0,1,1,1,MIT_209,train,best.pt,,,,,,,
0.2,0.866841223,20,0,0,1,1,1,MIT_21,train,best.pt,,,,,,,
0.25,0.866841223,20,0,0,1,1,1,MIT_21,train,best.pt,,,,,,,
0.3,0.866841223,20,0,0,1,1,1,MIT_21,train,best.pt,,,,,,,
0.35,0.866841223,20,0,0,1,1,1,MIT_21,train,best.pt,,,,,,,
0.4,0.866841223,20,0,0,1,1,1,MIT_21,train,best.pt,,,,,,,
0.45,0.866841223,20,0,0,1,1,1,MIT_21,train,best.pt,,,,,,,
0.5,0.866841223,20,0,0,1,1,1,MIT_21,train,best.pt,,,,,,,
0.2,0.827207511,20,0,0,1,1,1,MIT_210,train,best.pt,,,,,,,
0.25,0.827207511,20,0,0,1,1,1,MIT_210,train,best.pt,,,,,,,
0.3,0.827207511,20,0,0,1,1,1,MIT_210,train,best.pt,,,,,,,
0.35,0.827207511,20,0,0,1,1,1,MIT_210,train,best.pt,,,,,,,
0.4,0.827207511,20,0,0,1,1,1,MIT_210,train,best.pt,,,,,,,
0.45,0.827207511,20,0,0,1,1,1,MIT_210,train,best.pt,,,,,,,
0.5,0.827207511,20,0,0,1,1,1,MIT_210,train,best.pt,,,,,,,
0.2,0.835720084,20,0,0,1,1,1,MIT_211,train,best.pt,,,,,,,
0.25,0.835720084,20,0,0,1,1,1,MIT_211,train,best.pt,,,,,,,
0.3,0.835720084,20,0,0,1,1,1,MIT_211,train,best.pt,,,,,,,
0.35,0.835720084,20,0,0,1,1,1,MIT_211,train,best.pt,,,,,,,
0.4,0.835720084,20,0,0,1,1,1,MIT_211,train,best.pt,,,,,,,
0.45,0.835720084,20,0,0,1,1,1,MIT_211,train,best.pt,,,,,,,
0.5,0.835720084,20,0,0,1,1,1,MIT_211,train,best.pt,,,,,,,
0.2,0.813414781,20,0,0,1,1,1,MIT_212,train,best.pt,,,,,,,
0.25,0.813414781,20,0,0,1,1,1,MIT_212,train,best.pt,,,,,,,
0.3,0.813414781,20,0,0,1,1,1,MIT_212,train,best.pt,,,,,,,
0.35,0.813414781,20,0,0,1,1,1,MIT_212,train,best.pt,,,,,,,
0.4,0.813414781,20,0,0,1,1,1,MIT_212,train,best.pt,,,,,,,
0.45,0.813414781,20,0,0,1,1,1,MIT_212,train,best.pt,,,,,,,
0.5,0.813414781,20,0,0,1,1,1,MIT_212,train,best.pt,,,,,,,
0.2,0.810102482,20,0,0,1,1,1,MIT_213,train,best.pt,,,,,,,
0.25,0.810102482,20,0,0,1,1,1,MIT_213,train,best.pt,,,,,,,
0.3,0.810102482,20,0,0,1,1,1,MIT_213,train,best.pt,,,,,,,
0.35,0.810102482,20,0,0,1,1,1,MIT_213,train,best.pt,,,,,,,
0.4,0.810102482,20,0,0,1,1,1,MIT_213,train,best.pt,,,,,,,
0.45,0.810102482,20,0,0,1,1,1,MIT_213,train,best.pt,,,,,,,
0.5,0.810102482,20,0,0,1,1,1,MIT_213,train,best.pt,,,,,,,
0.2,0.854257725,19,0,0,1,1,1,MIT_214,train,best.pt,,,,,,,
0.25,0.854257725,19,0,0,1,1,1,MIT_214,train,best.pt,,,,,,,
0.3,0.854257725,19,0,0,1,1,1,MIT_214,train,best.pt,,,,,,,
0.35,0.854257725,19,0,0,1,1,1,MIT_214,train,best.pt,,,,,,,
0.4,0.854257725,19,0,0,1,1,1,MIT_214,train,best.pt,,,,,,,
0.45,0.854257725,19,0,0,1,1,1,MIT_214,train,best.pt,,,,,,,
0.5,0.854257725,19,0,0,1,1,1,MIT_214,train,best.pt,,,,,,,
0.2,0.827806615,20,0,0,1,1,1,MIT_215,train,best.pt,,,,,,,
0.25,0.827806615,20,0,0,1,1,1,MIT_215,train,best.pt,,,,,,,
0.3,0.827806615,20,0,0,1,1,1,MIT_215,train,best.pt,,,,,,,
0.35,0.827806615,20,0,0,1,1,1,MIT_215,train,best.pt,,,,,,,
0.4,0.827806615,20,0,0,1,1,1,MIT_215,train,best.pt,,,,,,,
0.45,0.827806615,20,0,0,1,1,1,MIT_215,train,best.pt,,,,,,,
0.5,0.827806615,20,0,0,1,1,1,MIT_215,train,best.pt,,,,,,,
0.2,0.828840221,20,0,0,1,1,1,MIT_216,train,best.pt,,,,,,,
0.25,0.828840221,20,0,0,1,1,1,MIT_216,train,best.pt,,,,,,,
0.3,0.828840221,20,0,0,1,1,1,MIT_216,train,best.pt,,,,,,,
0.35,0.828840221,20,0,0,1,1,1,MIT_216,train,best.pt,,,,,,,
0.4,0.828840221,20,0,0,1,1,1,MIT_216,train,best.pt,,,,,,,
0.45,0.828840221,20,0,0,1,1,1,MIT_216,train,best.pt,,,,,,,
0.5,0.828840221,20,0,0,1,1,1,MIT_216,train,best.pt,,,,,,,
0.2,0.837389509,20,0,0,1,1,1,MIT_217,train,best.pt,,,,,,,
0.25,0.837389509,20,0,0,1,1,1,MIT_217,train,best.pt,,,,,,,
0.3,0.837389509,20,0,0,1,1,1,MIT_217,train,best.pt,,,,,,,
0.35,0.837389509,20,0,0,1,1,1,MIT_217,train,best.pt,,,,,,,
0.4,0.837389509,20,0,0,1,1,1,MIT_217,train,best.pt,,,,,,,
0.45,0.837389509,20,0,0,1,1,1,MIT_217,train,best.pt,,,,,,,
0.5,0.837389509,20,0,0,1,1,1,MIT_217,train,best.pt,,,,,,,
0.2,0.84235006,20,0,0,1,1,1,MIT_219,train,best.pt,,,,,,,
0.25,0.84235006,20,0,0,1,1,1,MIT_219,train,best.pt,,,,,,,
0.3,0.84235006,20,0,0,1,1,1,MIT_219,train,best.pt,,,,,,,
0.35,0.84235006,20,0,0,1,1,1,MIT_219,train,best.pt,,,,,,,
0.4,0.84235006,20,0,0,1,1,1,MIT_219,train,best.pt,,,,,,,
0.45,0.84235006,20,0,0,1,1,1,MIT_219,train,best.pt,,,,,,,
0.5,0.84235006,20,0,0,1,1,1,MIT_219,train,best.pt,,,,,,,
0.2,0.78916073,21,0,0,1,1,1,MIT_22,train,best.pt,,,,,,,
0.25,0.78916073,21,0,0,1,1,1,MIT_22,train,best.pt,,,,,,,
0.3,0.78916073,21,0,0,1,1,1,MIT_22,train,best.pt,,,,,,,
0.35,0.78916073,21,0,0,1,1,1,MIT_22,train,best.pt,,,,,,,
0.4,0.78916073,21,0,0,1,1,1,MIT_22,train,best.pt,,,,,,,
0.45,0.78916073,21,0,0,1,1,1,MIT_22,train,best.pt,,,,,,,
0.5,0.78916073,21,0,0,1,1,1,MIT_22,train,best.pt,,,,,,,
0.2,0.820195991,20,0,0,1,1,1,MIT_221,train,best.pt,,,,,,,
0.25,0.820195991,20,0,0,1,1,1,MIT_221,train,best.pt,,,,,,,
0.3,0.820195991,20,0,0,1,1,1,MIT_221,train,best.pt,,,,,,,
0.35,0.820195991,20,0,0,1,1,1,MIT_221,train,best.pt,,,,,,,
0.4,0.820195991,20,0,0,1,1,1,MIT_221,train,best.pt,,,,,,,
0.45,0.820195991,20,0,0,1,1,1,MIT_221,train,best.pt,,,,,,,
0.5,0.820195991,20,0,0,1,1,1,MIT_221,train,best.pt,,,,,,,
0.2,0.8227943,20,0,0,1,1,1,MIT_222,train,best.pt,,,,,,,
0.25,0.8227943,20,0,0,1,1,1,MIT_222,train,best.pt,,,,,,,
0.3,0.8227943,20,0,0,1,1,1,MIT_222,train,best.pt,,,,,,,
0.35,0.8227943,20,0,0,1,1,1,MIT_222,train,best.pt,,,,,,,
0.4,0.8227943,20,0,0,1,1,1,MIT_222,train,best.pt,,,,,,,
0.45,0.8227943,20,0,0,1,1,1,MIT_222,train,best.pt,,,,,,,
0.5,0.8227943,20,0,0,1,1,1,MIT_222,train,best.pt,,,,,,,
0.2,0.856380706,20,0,0,1,1,1,MIT_223,train,best.pt,,,,,,,
0.25,0.856380706,20,0,0,1,1,1,MIT_223,train,best.pt,,,,,,,
0.3,0.856380706,20,0,0,1,1,1,MIT_223,train,best.pt,,,,,,,
0.35,0.856380706,20,0,0,1,1,1,MIT_223,train,best.pt,,,,,,,
0.4,0.856380706,20,0,0,1,1,1,MIT_223,train,best.pt,,,,,,,
0.45,0.856380706,20,0,0,1,1,1,MIT_223,train,best.pt,,,,,,,
0.5,0.856380706,20,0,0,1,1,1,MIT_223,train,best.pt,,,,,,,
0.2,0.800909861,20,0,0,1,1,1,MIT_225,train,best.pt,,,,,,,
0.25,0.800909861,20,0,0,1,1,1,MIT_225,train,best.pt,,,,,,,
0.3,0.800909861,20,0,0,1,1,1,MIT_225,train,best.pt,,,,,,,
0.35,0.800909861,20,0,0,1,1,1,MIT_225,train,best.pt,,,,,,,
0.4,0.800909861,20,0,0,1,1,1,MIT_225,train,best.pt,,,,,,,
0.45,0.800909861,20,0,0,1,1,1,MIT_225,train,best.pt,,,,,,,
0.5,0.800909861,20,0,0,1,1,1,MIT_225,train,best.pt,,,,,,,
0.2,0.806599628,20,0,0,1,1,1,MIT_226,train,best.pt,,,,,,,
0.25,0.806599628,20,0,0,1,1,1,MIT_226,train,best.pt,,,,,,,
0.3,0.806599628,20,0,0,1,1,1,MIT_226,train,best.pt,,,,,,,
0.35,0.806599628,20,0,0,1,1,1,MIT_226,train,best.pt,,,,,,,
0.4,0.806599628,20,0,0,1,1,1,MIT_226,train,best.pt,,,,,,,
0.45,0.806599628,20,0,0,1,1,1,MIT_226,train,best.pt,,,,,,,
0.5,0.806599628,20,0,0,1,1,1,MIT_226,train,best.pt,,,,,,,
0.2,0.821101592,19,1,0,0.95,1,0.97,MIT_227,train,best.pt,,,,,,,
0.25,0.821101592,19,1,0,0.95,1,0.97,MIT_227,train,best.pt,,,,,,,
0.3,0.821101592,19,1,0,0.95,1,0.97,MIT_227,train,best.pt,,,,,,,
0.35,0.821101592,19,1,0,0.95,1,0.97,MIT_227,train,best.pt,,,,,,,
0.4,0.821101592,19,1,0,0.95,1,0.97,MIT_227,train,best.pt,,,,,,,
0.45,0.821101592,19,1,0,0.95,1,0.97,MIT_227,train,best.pt,,,,,,,
0.5,0.821101592,19,1,0,0.95,1,0.97,MIT_227,train,best.pt,,,,,,,
0.2,0.806624499,21,0,0,1,1,1,MIT_228,train,best.pt,,,,,,,
0.25,0.806624499,21,0,0,1,1,1,MIT_228,train,best.pt,,,,,,,
0.3,0.806624499,21,0,0,1,1,1,MIT_228,train,best.pt,,,,,,,
0.35,0.806624499,21,0,0,1,1,1,MIT_228,train,best.pt,,,,,,,
0.4,0.806624499,21,0,0,1,1,1,MIT_228,train,best.pt,,,,,,,
0.45,0.806624499,21,0,0,1,1,1,MIT_228,train,best.pt,,,,,,,
0.5,0.806624499,21,0,0,1,1,1,MIT_228,train,best.pt,,,,,,,
0.2,0.826915277,20,0,0,1,1,1,MIT_229,train,best.pt,,,,,,,
0.25,0.826915277,20,0,0,1,1,1,MIT_229,train,best.pt,,,,,,,
0.3,0.826915277,20,0,0,1,1,1,MIT_229,train,best.pt,,,,,,,
0.35,0.826915277,20,0,0,1,1,1,MIT_229,train,best.pt,,,,,,,
0.4,0.826915277,20,0,0,1,1,1,MIT_229,train,best.pt,,,,,,,
0.45,0.826915277,20,0,0,1,1,1,MIT_229,train,best.pt,,,,,,,
0.5,0.826915277,20,0,0,1,1,1,MIT_229,train,best.pt,,,,,,,
0.2,0.855332488,20,0,0,1,1,1,MIT_23,train,best.pt,,,,,,,
0.25,0.855332488,20,0,0,1,1,1,MIT_23,train,best.pt,,,,,,,
